,t,x,y,z
73,1601530903,52.130001068115234,27.20210075378418,132.39999389648438
74,1601530934,52.130001068115234,27.20210075378418,132.39999389648438
75,1601530965,52.130001068115234,27.20210075378418,132.39999389648438
76,1601530989,52.130001068115234,27.20210075378418,132.39999389648438
77,1601531021,52.130001068115234,27.20210075378418,132.39999389648438
78,1601531052,52.130001068115234,27.20210075378418,132.39999389648438
79,1601531083,52.130001068115234,27.20210075378418,132.39999389648438
80,1601531114,52.130001068115234,27.20210075378418,132.39999389648438
81,1601531145,52.130001068115234,27.20210075378418,132.39999389648438
82,1601531177,52.130001068115234,27.20210075378418,132.39999389648438
83,1601531199,52.130001068115234,27.20210075378418,132.39999389648438
84,1601531231,52.130001068115234,27.20210075378418,132.39999389648438
85,1601531262,52.130001068115234,27.20210075378418,132.39999389648438
86,1601531293,52.130001068115234,27.20210075378418,132.39999389648438
87,1601531324,52.130001068115234,27.20210075378418,132.39999389648438
88,1601531355,52.130001068115234,27.20210075378418,132.39999389648438
89,1601531379,52.130001068115234,27.20210075378418,132.39999389648438
90,1601531411,52.130001068115234,27.20210075378418,132.39999389648438
91,1601531442,52.130001068115234,27.20210075378418,132.39999389648438
92,1601531473,52.130001068115234,27.20210075378418,132.39999389648438
93,1601531504,52.130001068115234,27.20210075378418,132.39999389648438
94,1601531535,52.130001068115234,27.20210075378418,132.3000030517578
95,1601531560,52.130001068115234,27.20210075378418,132.3000030517578
96,1601531592,52.130001068115234,27.20210075378418,132.1999969482422
97,1601531623,52.130001068115234,27.20210075378418,132.1999969482422
98,1601531654,52.130001068115234,27.20210075378418,132.1999969482422
99,1601531685,52.130001068115234,27.20210075378418,132.1999969482422
100,1601531716,52.130001068115234,27.20210075378418,132.1999969482422
101,1601531747,52.130001068115234,27.20210075378418,132.1999969482422
102,1601531770,52.130001068115234,27.20210075378418,132.1999969482422
103,1601531802,52.130001068115234,27.20210075378418,132.1999969482422
104,1601531833,52.130001068115234,27.20210075378418,132.1999969482422
105,1601531864,52.130001068115234,27.20210075378418,131.60000610351562
106,1601531895,52.130001068115234,27.20210075378418,132.5
107,1601531926,52.12990188598633,27.20210075378418,125.30000305175781
108,1601531950,52.12990188598633,27.20210075378418,126.30000305175781
109,1601531981,52.12990188598633,27.20210075378418,126.30000305175781
110,1601532013,52.12990188598633,27.20210075378418,128.1999969482422
111,1601532044,52.130001068115234,27.20210075378418,129.1999969482422
112,1601532075,52.130001068115234,27.20210075378418,129.1999969482422
113,1601532106,52.130001068115234,27.20210075378418,129.1999969482422
114,1601532137,52.130001068115234,27.20210075378418,129.1999969482422
115,1601532169,52.130001068115234,27.20210075378418,129.1999969482422
116,1601532200,52.13010025024414,27.20210075378418,128.89999389648438
117,1601532231,52.13029861450195,27.20170021057129,126.80000305175781
118,1601532262,52.12929916381836,27.20199966430664,129.6999969482422
119,1601532294,52.12799835205078,27.203399658203125,131.1999969482422
120,1601532325,52.12799835205078,27.204999923706055,130.8000030517578
121,1601532348,52.128501892089844,27.2052001953125,127.5999984741211
122,1601532379,52.128501892089844,27.205299377441406,128.89999389648438
123,1601532410,52.128501892089844,27.205299377441406,128.89999389648438
124,1601532441,52.128501892089844,27.205299377441406,128.89999389648438
125,1601532473,52.128501892089844,27.205299377441406,127.4000015258789
126,1601532504,52.128501892089844,27.205299377441406,127.4000015258789
127,1601532527,52.128501892089844,27.205299377441406,127.4000015258789
128,1601532558,52.128501892089844,27.205299377441406,128.5
129,1601532589,52.128501892089844,27.205299377441406,128.5
130,1601532651,52.128501892089844,27.205299377441406,128.1999969482422
131,1601532683,52.128501892089844,27.205299377441406,128.1999969482422
132,1601532714,52.128501892089844,27.205299377441406,128.1999969482422
133,1601532738,52.128501892089844,27.205299377441406,127.80000305175781
134,1601532769,52.128501892089844,27.205299377441406,127.80000305175781
135,1601532800,52.128501892089844,27.205299377441406,128.1999969482422
136,1601532831,52.128501892089844,27.205299377441406,128.1999969482422
137,1601532863,52.128501892089844,27.205299377441406,128.1999969482422
138,1601532894,52.128501892089844,27.205299377441406,128.1999969482422
139,1601532917,52.128501892089844,27.205299377441406,127.9000015258789
140,1601532948,52.128501892089844,27.205299377441406,127.9000015258789
141,1601532979,52.128501892089844,27.205299377441406,127.30000305175781
142,1601533010,52.128501892089844,27.205299377441406,127.30000305175781
143,1601533040,52.128501892089844,27.205299377441406,127.30000305175781
144,1601533073,52.128501892089844,27.205299377441406,127.30000305175781
145,1601533104,52.128501892089844,27.205299377441406,127.30000305175781
146,1601533128,52.128501892089844,27.205299377441406,127.30000305175781
147,1601533159,52.128501892089844,27.205299377441406,127.30000305175781
148,1601533190,52.128501892089844,27.205299377441406,127.30000305175781
149,1601533221,52.128501892089844,27.205299377441406,127.30000305175781
150,1601533252,52.128501892089844,27.205299377441406,127.30000305175781
151,1601533284,52.128501892089844,27.205299377441406,126.69999694824219
152,1601533308,52.128501892089844,27.205299377441406,127.0
153,1601533339,52.128501892089844,27.205299377441406,127.19999694824219
154,1601533370,52.128501892089844,27.205299377441406,127.0999984741211
155,1601533401,52.128501892089844,27.205299377441406,127.19999694824219
156,1601533432,52.128501892089844,27.205299377441406,127.19999694824219
157,1601533464,52.128501892089844,27.205299377441406,128.60000610351562
158,1601533492,52.128501892089844,27.205299377441406,128.60000610351562
159,1601533523,52.128501892089844,27.205299377441406,128.60000610351562
160,1601533554,52.128501892089844,27.205299377441406,128.39999389648438
161,1601533586,52.128501892089844,27.205299377441406,128.39999389648438
162,1601533617,52.128501892089844,27.205299377441406,129.5
163,1601533648,52.128501892089844,27.205299377441406,130.0
164,1601533679,52.128501892089844,27.205299377441406,129.60000610351562
165,1601533703,52.128501892089844,27.205299377441406,128.8000030517578
166,1601533734,52.128501892089844,27.205299377441406,128.8000030517578
167,1601533765,52.128501892089844,27.205299377441406,128.8000030517578
168,1601533796,52.128501892089844,27.205299377441406,128.8000030517578
169,1601533828,52.12860107421875,27.20549964904785,128.10000610351562
170,1601533859,52.12860107421875,27.20549964904785,127.30000305175781
171,1601533883,52.12860107421875,27.20549964904785,127.30000305175781
172,1601533914,52.12860107421875,27.20549964904785,127.30000305175781
173,1601533945,52.12860107421875,27.20549964904785,127.30000305175781
174,1601533976,52.12860107421875,27.20549964904785,127.30000305175781
175,1601534007,52.12860107421875,27.20549964904785,127.30000305175781
176,1601534039,52.12860107421875,27.20560073852539,127.0
177,1601534070,52.12860107421875,27.20560073852539,127.0
178,1601534093,52.12860107421875,27.20560073852539,127.0
179,1601534124,52.12860107421875,27.20560073852539,127.0
180,1601534155,52.12860107421875,27.20560073852539,127.0
181,1601534186,52.12860107421875,27.20549964904785,126.0999984741211
182,1601534218,52.12860107421875,27.20549964904785,126.0999984741211
183,1601534249,52.12860107421875,27.20549964904785,126.0999984741211
184,1601534273,52.12860107421875,27.20560073852539,125.9000015258789
185,1601534304,52.128700256347656,27.205699920654297,124.80000305175781
186,1601534336,52.12860107421875,27.207199096679688,125.69999694824219
187,1601534367,52.12799835205078,27.207700729370117,126.0999984741211
188,1601534395,52.12779998779297,27.205699920654297,118.0999984741211
189,1601534426,52.127899169921875,27.203500747680664,119.5999984741211
190,1601534457,52.12910079956055,27.202199935913086,120.0999984741211
191,1601534488,52.130699157714844,27.201200485229492,116.80000305175781
192,1601534520,52.13240051269531,27.2012996673584,120.0
193,1601534550,52.13399887084961,27.2012996673584,125.30000305175781
194,1601534582,52.13479995727539,27.202699661254883,126.0
195,1601534606,52.13460159301758,27.20400047302246,139.39999389648438
196,1601534637,52.135101318359375,27.2052001953125,142.1999969482422
197,1601534668,52.135398864746094,27.205400466918945,139.5
198,1601534699,52.135501861572266,27.20549964904785,140.10000610351562
199,1601534731,52.135501861572266,27.20549964904785,140.0
200,1601534762,52.135501861572266,27.20549964904785,140.3000030517578
201,1601534784,52.13520050048828,27.205299377441406,142.1999969482422
202,1601534816,52.134498596191406,27.204299926757812,135.10000610351562
203,1601534846,52.134700775146484,27.20199966430664,136.8000030517578
204,1601534878,52.13370132446289,27.201200485229492,121.4000015258789
205,1601534909,52.13199996948242,27.201099395751953,123.69999694824219
206,1601534940,52.13019943237305,27.2012996673584,130.0
207,1601534972,52.128700256347656,27.202699661254883,127.19999694824219
208,1601534996,52.12779998779297,27.203699111938477,130.6999969482422
209,1601535027,52.12820053100586,27.204999923706055,120.5999984741211
210,1601535058,52.12860107421875,27.20560073852539,120.30000305175781
211,1601535089,52.12860107421875,27.20560073852539,120.30000305175781
212,1601535120,52.12860107421875,27.20560073852539,120.30000305175781
213,1601535152,52.12860107421875,27.20560073852539,120.30000305175781
214,1601535176,52.12860107421875,27.20560073852539,120.30000305175781
215,1601535207,52.12860107421875,27.20560073852539,120.30000305175781
216,1601535238,52.12860107421875,27.20560073852539,120.30000305175781
217,1601535269,52.12860107421875,27.20549964904785,123.5
218,1601535300,52.12860107421875,27.20549964904785,123.5
219,1601535332,52.12860107421875,27.20549964904785,123.5
220,1601535362,52.12860107421875,27.20549964904785,123.5
221,1601535393,52.12860107421875,27.20549964904785,124.30000305175781
222,1601535424,52.12860107421875,27.20549964904785,124.30000305175781
223,1601535455,52.12860107421875,27.20549964904785,124.30000305175781
224,1601535486,52.12860107421875,27.20549964904785,124.5999984741211
225,1601535518,52.12860107421875,27.20549964904785,124.5999984741211
226,1601535549,52.12860107421875,27.20560073852539,124.5
227,1601535573,52.12860107421875,27.20560073852539,124.5
228,1601535604,52.12860107421875,27.20560073852539,124.5
229,1601535636,52.12860107421875,27.20560073852539,124.5
230,1601535667,52.12860107421875,27.20560073852539,124.5
231,1601535698,52.12860107421875,27.20560073852539,124.5
232,1601535729,52.12860107421875,27.20560073852539,124.5
233,1601535753,52.12860107421875,27.20560073852539,124.5
234,1601535784,52.12860107421875,27.20560073852539,124.5
235,1601535815,52.128700256347656,27.206100463867188,122.69999694824219
236,1601535846,52.128501892089844,27.207700729370117,122.69999694824219
237,1601535877,52.127899169921875,27.20709991455078,120.5
238,1601535909,52.127899169921875,27.204599380493164,108.9000015258789
239,1601535940,52.128299713134766,27.203100204467773,121.19999694824219
240,1601535963,52.129398345947266,27.201799392700195,122.80000305175781
241,1601535994,52.131099700927734,27.201200485229492,126.0999984741211
242,1601536025,52.1328010559082,27.201200485229492,131.10000610351562
243,1601536056,52.134498596191406,27.2012996673584,131.6999969482422
244,1601536088,52.13460159301758,27.20319938659668,135.39999389648438
245,1601536119,52.13460159301758,27.204700469970703,145.6999969482422
246,1601536143,52.13520050048828,27.205400466918945,146.6999969482422
247,1601536174,52.135501861572266,27.205400466918945,143.10000610351562
248,1601536205,52.135501861572266,27.20549964904785,143.8000030517578
249,1601536236,52.135501861572266,27.20549964904785,143.8000030517578
250,1601536267,52.1349983215332,27.20509910583496,140.3000030517578
251,1601536299,52.13460159301758,27.203500747680664,134.10000610351562
252,1601536329,52.13479995727539,27.2012996673584,131.8000030517578
253,1601536360,52.132999420166016,27.201099395751953,123.5
254,1601536391,52.131099700927734,27.201099395751953,124.4000015258789
255,1601536422,52.12929916381836,27.201900482177734,126.9000015258789
256,1601536454,52.12779998779297,27.20359992980957,128.39999389648438
257,1601536485,52.12810134887695,27.204999923706055,120.69999694824219
258,1601536516,52.12860107421875,27.20560073852539,121.4000015258789
259,1601536540,52.12860107421875,27.20560073852539,121.4000015258789
260,1601536571,52.12860107421875,27.20560073852539,121.4000015258789
261,1601536602,52.12860107421875,27.20560073852539,121.4000015258789
262,1601536634,52.12860107421875,27.20560073852539,121.4000015258789
263,1601536696,52.12860107421875,27.20560073852539,121.4000015258789
264,1601536719,52.12860107421875,27.20560073852539,121.4000015258789
265,1601536750,52.12860107421875,27.20560073852539,121.4000015258789
266,1601536780,52.12860107421875,27.20560073852539,121.4000015258789
267,1601536812,52.12860107421875,27.20560073852539,121.4000015258789
268,1601536844,52.12860107421875,27.20560073852539,121.4000015258789
269,1601536875,52.12860107421875,27.20560073852539,121.4000015258789
270,1601536906,52.12860107421875,27.20560073852539,121.4000015258789
271,1601536930,52.12860107421875,27.20560073852539,121.4000015258789
272,1601536961,52.12860107421875,27.20560073852539,121.4000015258789
273,1601536992,52.12860107421875,27.20560073852539,121.4000015258789
274,1601537024,52.12860107421875,27.20560073852539,121.4000015258789
275,1601537055,52.12860107421875,27.20560073852539,121.4000015258789
276,1601537086,52.12860107421875,27.20560073852539,121.4000015258789
277,1601537109,52.12860107421875,27.20549964904785,122.4000015258789
278,1601537141,52.128700256347656,27.205699920654297,121.4000015258789
279,1601537171,52.12860107421875,27.207000732421875,124.4000015258789
280,1601537203,52.127899169921875,27.207700729370117,127.19999694824219
281,1601537234,52.127899169921875,27.205699920654297,122.9000015258789
282,1601537265,52.127899169921875,27.203399658203125,121.0999984741211
283,1601537296,52.12929916381836,27.20199966430664,117.30000305175781
284,1601537327,52.13100051879883,27.201200485229492,133.89999389648438
285,1601537359,52.1327018737793,27.201200485229492,126.30000305175781
286,1601537390,52.1343994140625,27.2012996673584,123.19999694824219
287,1601537421,52.134700775146484,27.203100204467773,122.80000305175781
288,1601537452,52.134498596191406,27.204599380493164,139.39999389648438
289,1601537483,52.13529968261719,27.20549964904785,139.0
290,1601537506,52.135501861572266,27.205400466918945,143.1999969482422
291,1601537537,52.135501861572266,27.20549964904785,143.1999969482422
292,1601537569,52.135501861572266,27.20560073852539,140.10000610351562
293,1601537600,52.135398864746094,27.205299377441406,140.0
294,1601537631,52.134498596191406,27.20439910888672,141.1999969482422
295,1601537662,52.13479995727539,27.20199966430664,129.3000030517578
296,1601537686,52.13410186767578,27.201200485229492,125.69999694824219
297,1601537717,52.132301330566406,27.201099395751953,127.19999694824219
298,1601537749,52.130401611328125,27.201200485229492,125.30000305175781
299,1601537780,52.12889862060547,27.202499389648438,125.30000305175781
300,1601537811,52.12779998779297,27.20400047302246,122.0
301,1601537842,52.12839889526367,27.2052001953125,119.69999694824219
302,1601537873,52.12839889526367,27.2052001953125,118.69999694824219
303,1601537897,52.12839889526367,27.2052001953125,119.19999694824219
304,1601537928,52.12839889526367,27.2052001953125,119.19999694824219
305,1601537960,52.12839889526367,27.2052001953125,119.19999694824219
306,1601537991,52.12839889526367,27.2052001953125,117.5999984741211
307,1601538022,52.12839889526367,27.2052001953125,117.30000305175781
308,1601538053,52.12839889526367,27.2052001953125,117.30000305175781
309,1601538076,52.12839889526367,27.2052001953125,117.69999694824219
310,1601538107,52.12839889526367,27.2052001953125,117.9000015258789
311,1601538139,52.12839889526367,27.2052001953125,118.0999984741211
312,1601538170,52.12839889526367,27.205299377441406,118.30000305175781
313,1601538201,52.12839889526367,27.205299377441406,119.5
314,1601538232,52.12839889526367,27.205299377441406,119.5
315,1601538263,52.12839889526367,27.205299377441406,119.5
316,1601538295,52.12860107421875,27.20549964904785,122.0
317,1601538326,52.12860107421875,27.20549964904785,121.5
318,1601538357,52.12860107421875,27.20560073852539,122.0
319,1601538388,52.12860107421875,27.20560073852539,121.69999694824219
320,1601538419,52.12860107421875,27.20560073852539,121.69999694824219
321,1601538451,52.12860107421875,27.20560073852539,121.69999694824219
322,1601538473,52.12860107421875,27.20560073852539,122.0999984741211
323,1601538505,52.12860107421875,27.20560073852539,122.0999984741211
324,1601538536,52.12860107421875,27.20560073852539,121.9000015258789
325,1601538567,52.12860107421875,27.20560073852539,121.9000015258789
326,1601538598,52.12860107421875,27.20560073852539,121.9000015258789
327,1601538629,52.12860107421875,27.20560073852539,121.9000015258789
328,1601538653,52.12860107421875,27.20560073852539,121.9000015258789
329,1601538685,52.12860107421875,27.20560073852539,121.9000015258789
330,1601538715,52.12860107421875,27.20560073852539,121.9000015258789
331,1601538747,52.12860107421875,27.20560073852539,121.5
332,1601538778,52.12860107421875,27.20560073852539,122.19999694824219
333,1601538809,52.12860107421875,27.20560073852539,122.19999694824219
334,1601538841,52.12860107421875,27.20560073852539,122.19999694824219
335,1601538863,52.12860107421875,27.20560073852539,122.19999694824219
336,1601538895,52.12860107421875,27.20560073852539,121.9000015258789
337,1601538926,52.12860107421875,27.20560073852539,122.19999694824219
338,1601538957,52.12860107421875,27.20560073852539,122.19999694824219
339,1601538989,52.12860107421875,27.20560073852539,122.5999984741211
340,1601539020,52.12860107421875,27.20560073852539,122.5999984741211
341,1601539042,52.12860107421875,27.20560073852539,123.19999694824219
342,1601539074,52.12860107421875,27.20560073852539,124.0
343,1601539105,52.12860107421875,27.20549964904785,124.19999694824219
344,1601539136,52.12860107421875,27.20549964904785,124.0
345,1601539167,52.12860107421875,27.20549964904785,124.0
346,1601539198,52.12860107421875,27.20549964904785,124.0
347,1601539230,52.12860107421875,27.20549964904785,122.5
348,1601539253,52.12860107421875,27.20549964904785,122.5
349,1601539285,52.12860107421875,27.20549964904785,122.5
350,1601539316,52.12860107421875,27.20549964904785,121.30000305175781
351,1601539347,52.12860107421875,27.20549964904785,121.30000305175781
352,1601539379,52.12860107421875,27.20549964904785,121.30000305175781
353,1601539410,52.12860107421875,27.20549964904785,121.30000305175781
354,1601539433,52.12860107421875,27.20549964904785,121.30000305175781
355,1601539465,52.12860107421875,27.20549964904785,121.30000305175781
356,1601539496,52.128501892089844,27.20560073852539,120.5
357,1601539527,52.128501892089844,27.20560073852539,120.19999694824219
358,1601539558,52.128501892089844,27.20560073852539,120.19999694824219
359,1601539589,52.128501892089844,27.20560073852539,120.19999694824219
360,1601539617,52.128501892089844,27.20560073852539,120.19999694824219
361,1601539649,52.128501892089844,27.20560073852539,120.19999694824219
362,1601539680,52.128501892089844,27.20560073852539,120.19999694824219
363,1601539711,52.128501892089844,27.20560073852539,120.19999694824219
364,1601539742,52.128501892089844,27.20560073852539,120.19999694824219
365,1601539773,52.128501892089844,27.20560073852539,120.19999694824219
366,1601539805,52.128501892089844,27.20560073852539,120.19999694824219
367,1601539828,52.12860107421875,27.20560073852539,120.69999694824219
368,1601539859,52.12860107421875,27.20560073852539,120.0999984741211
369,1601539890,52.12860107421875,27.20560073852539,120.0999984741211
370,1601539922,52.12860107421875,27.20560073852539,122.0
371,1601539952,52.12860107421875,27.20560073852539,122.19999694824219
372,1601539984,52.12860107421875,27.20560073852539,122.30000305175781
373,1601540008,52.12860107421875,27.20560073852539,122.30000305175781
374,1601540039,52.12860107421875,27.20560073852539,122.30000305175781
375,1601540069,52.12860107421875,27.20560073852539,122.9000015258789
376,1601540101,52.12860107421875,27.20560073852539,122.9000015258789
377,1601540132,52.128700256347656,27.20639991760254,121.69999694824219
378,1601540164,52.12860107421875,27.207599639892578,118.5999984741211
379,1601540195,52.127899169921875,27.207500457763672,118.0999984741211
380,1601540218,52.127899169921875,27.206100463867188,125.0999984741211
381,1601540249,52.127899169921875,27.204999923706055,126.30000305175781
382,1601540280,52.127899169921875,27.204999923706055,126.5999984741211
383,1601540311,52.127899169921875,27.20490074157715,126.0999984741211
384,1601540342,52.127899169921875,27.20490074157715,126.0999984741211
385,1601540374,52.127899169921875,27.20490074157715,126.0999984741211
386,1601540397,52.127899169921875,27.20490074157715,126.0999984741211
387,1601540429,52.127899169921875,27.20490074157715,126.0999984741211
388,1601540460,52.127899169921875,27.20490074157715,126.0999984741211
389,1601540491,52.127899169921875,27.20490074157715,126.0999984741211
390,1601540522,52.127899169921875,27.20490074157715,126.0999984741211
391,1601540554,52.12779998779297,27.20490074157715,127.0999984741211
392,1601540585,52.127899169921875,27.204999923706055,126.0
393,1601540616,52.127899169921875,27.204999923706055,126.0
394,1601540647,52.127899169921875,27.204999923706055,126.0
395,1601540709,52.12919998168945,27.202199935913086,135.39999389648438
396,1601540741,52.13090133666992,27.201200485229492,134.6999969482422
397,1601540772,52.1327018737793,27.201200485229492,119.9000015258789
398,1601540796,52.13410186767578,27.2012996673584,115.5999984741211
399,1601540827,52.134700775146484,27.202499389648438,121.5
400,1601540858,52.134498596191406,27.204200744628906,134.0
401,1601540889,52.1349983215332,27.2052001953125,143.1999969482422
402,1601540921,52.135501861572266,27.205400466918945,146.0
403,1601540952,52.135501861572266,27.205400466918945,145.39999389648438
404,1601540975,52.135501861572266,27.20549964904785,145.89999389648438
405,1601541006,52.135501861572266,27.20549964904785,145.89999389648438
406,1601541036,52.13520050048828,27.2052001953125,146.0
407,1601541068,52.134498596191406,27.204200744628906,138.8000030517578
408,1601541100,52.13479995727539,27.201799392700195,123.9000015258789
409,1601541131,52.13349914550781,27.201200485229492,110.5
410,1601541162,52.13169860839844,27.201000213623047,109.5
411,1601541186,52.13059997558594,27.201099395751953,116.0
412,1601541217,52.12990188598633,27.201499938964844,127.0
413,1601541248,52.129798889160156,27.20159912109375,129.39999389648438
414,1601541279,52.13019943237305,27.201400756835938,129.1999969482422
415,1601541311,52.13010025024414,27.201799392700195,125.80000305175781
416,1601541342,52.130001068115234,27.201799392700195,125.9000015258789
417,1601541366,52.130001068115234,27.201799392700195,126.5
418,1601541397,52.130001068115234,27.201799392700195,129.3000030517578
419,1601541428,52.130001068115234,27.201799392700195,129.39999389648438
420,1601541459,52.130001068115234,27.201799392700195,129.89999389648438
421,1601541491,52.130001068115234,27.201799392700195,129.89999389648438
422,1601541522,52.130001068115234,27.201799392700195,129.89999389648438
423,1601541551,52.130001068115234,27.201799392700195,129.60000610351562
424,1601541582,52.130001068115234,27.201799392700195,129.60000610351562
425,1601541613,52.130001068115234,27.201799392700195,129.60000610351562
426,1601541645,52.130001068115234,27.201799392700195,129.60000610351562
427,1601541676,52.130001068115234,27.201799392700195,129.60000610351562
428,1601541707,52.130001068115234,27.20170021057129,127.30000305175781
429,1601541738,52.130001068115234,27.20170021057129,127.30000305175781
430,1601541762,52.130001068115234,27.20170021057129,127.30000305175781
431,1601541793,52.130001068115234,27.20170021057129,127.30000305175781
432,1601541824,52.130001068115234,27.20170021057129,126.30000305175781
433,1601541856,52.13010025024414,27.20170021057129,126.30000305175781
434,1601541887,52.130001068115234,27.20170021057129,126.19999694824219
435,1601541918,52.13010025024414,27.20170021057129,126.19999694824219
436,1601541941,52.13010025024414,27.20170021057129,126.19999694824219
437,1601541972,52.13010025024414,27.20170021057129,126.19999694824219
438,1601542003,52.13010025024414,27.20170021057129,126.19999694824219
439,1601542035,52.13010025024414,27.20170021057129,126.19999694824219
440,1601542066,52.13010025024414,27.20170021057129,126.19999694824219
441,1601542097,52.13010025024414,27.20170021057129,126.19999694824219
442,1601542126,52.13010025024414,27.20170021057129,126.19999694824219
443,1601542157,52.13010025024414,27.20170021057129,126.19999694824219
444,1601542188,52.13010025024414,27.20170021057129,126.19999694824219
445,1601542220,52.13010025024414,27.20170021057129,126.19999694824219
446,1601542251,52.13010025024414,27.20170021057129,126.19999694824219
447,1601542282,52.13010025024414,27.20170021057129,126.19999694824219
448,1601542313,52.130001068115234,27.201799392700195,127.5999984741211
449,1601542337,52.130001068115234,27.201799392700195,127.5999984741211
450,1601542368,52.130001068115234,27.201799392700195,127.5999984741211
451,1601542400,52.130001068115234,27.201799392700195,127.5999984741211
452,1601542431,52.130001068115234,27.201799392700195,127.5999984741211
453,1601542462,52.130001068115234,27.201799392700195,127.5999984741211
454,1601542493,52.130001068115234,27.201799392700195,127.5999984741211
455,1601542516,52.130001068115234,27.201799392700195,127.5999984741211
456,1601542547,52.130001068115234,27.201799392700195,127.5999984741211
457,1601542578,52.130001068115234,27.201799392700195,127.5999984741211
458,1601542610,52.130001068115234,27.201799392700195,127.5999984741211
459,1601542641,52.130001068115234,27.201799392700195,127.5999984741211
460,1601542672,52.130001068115234,27.201799392700195,127.5999984741211
461,1601542699,52.130001068115234,27.201799392700195,130.1999969482422
462,1601542730,52.130001068115234,27.201799392700195,130.1999969482422
463,1601542761,52.130001068115234,27.201799392700195,130.3000030517578
