t,x,y,R,is_80
2020-10-01 05:24:07,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:24:39,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:25:10,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:25:41,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:26:12,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:26:43,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:27:15,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:27:37,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:28:09,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:28:40,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:29:11,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:29:42,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:30:13,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:30:38,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:31:09,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:31:40,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:32:11,52.130001068115234,27.20210075378418,,False
2020-10-01 05:32:43,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:33:14,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:33:39,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:34:10,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:34:41,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:35:12,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:35:43,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:36:14,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:36:46,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:37:09,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:37:41,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:38:12,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:38:43,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:39:14,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:39:45,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:40:10,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:40:41,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:41:12,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:41:43,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:42:14,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:42:45,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:43:09,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:43:41,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:44:12,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:44:43,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:45:14,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:45:45,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:46:17,52.130001068115234,27.20210075378418,,False
2020-10-01 05:46:39,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:47:11,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:47:42,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:48:13,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:48:44,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:49:15,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:49:39,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:50:11,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:50:42,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:51:13,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:51:44,52.130001068115234,27.20210075378418,0.8,False
2020-10-01 05:52:15,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:52:40,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:53:12,52.130001068115234,27.20210075378418,0.2,False
2020-10-01 05:53:43,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:54:14,52.130001068115234,27.20210075378418,0.6,False
2020-10-01 05:54:45,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:55:16,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:55:47,52.130001068115234,27.20210075378418,0.0,False
2020-10-01 05:56:10,52.130001068115234,27.20210075378418,0.4,False
2020-10-01 05:56:42,52.130001068115234,27.20210075378418,1.0,False
2020-10-01 05:57:13,52.130001068115234,27.20210075378418,2.6,False
2020-10-01 05:57:44,52.130001068115234,27.20210075378418,2.4,False
2020-10-01 05:58:15,52.130001068115234,27.20210075378418,3.0,False
2020-10-01 05:58:46,52.12990188598633,27.20210075378418,3.0,False
2020-10-01 05:59:10,52.12990188598633,27.20210075378418,2.6,False
2020-10-01 05:59:41,52.12990188598633,27.20210075378418,3.0,False
2020-10-01 06:00:13,52.12990188598633,27.20210075378418,2.2,False
2020-10-01 06:00:44,52.130001068115234,27.20210075378418,3.0,False
2020-10-01 06:01:15,52.130001068115234,27.20210075378418,3.0,False
2020-10-01 06:01:46,52.130001068115234,27.20210075378418,3.0,False
2020-10-01 06:02:17,52.130001068115234,27.20210075378418,2.5,False
2020-10-01 06:02:49,52.130001068115234,27.20210075378418,3.0,False
2020-10-01 06:03:20,52.13010025024414,27.20210075378418,0.2,False
2020-10-01 06:03:51,52.13029861450195,27.20170021057129,7.8,False
2020-10-01 06:04:22,52.12929916381836,27.20199966430664,5.0,False
2020-10-01 06:04:54,52.12799835205078,27.203399658203125,9.6,False
2020-10-01 06:05:25,52.12799835205078,27.20499992370605,3.5,False
2020-10-01 06:05:48,52.12850189208984,27.2052001953125,0.8,False
2020-10-01 06:06:19,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:06:50,52.12850189208984,27.205299377441406,5.0,False
2020-10-01 06:07:21,52.12850189208984,27.205299377441406,5.0,False
2020-10-01 06:07:53,52.12850189208984,27.205299377441406,5.0,False
2020-10-01 06:08:24,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:08:47,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:09:18,52.12850189208984,27.205299377441406,5.2,False
2020-10-01 06:09:49,52.12850189208984,27.205299377441406,5.8,False
2020-10-01 06:10:51,52.12850189208984,27.205299377441406,5.4,False
2020-10-01 06:11:23,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:11:54,52.12850189208984,27.205299377441406,5.667,False
2020-10-01 06:12:18,52.12850189208984,27.205299377441406,5.6,False
2020-10-01 06:12:49,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:13:20,52.12850189208984,27.205299377441406,6.8,False
2020-10-01 06:13:51,52.12850189208984,27.205299377441406,6.4,False
2020-10-01 06:14:23,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:14:54,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:15:17,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:15:48,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:16:19,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:16:50,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:17:20,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:17:53,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:18:24,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:18:48,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:19:19,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:19:50,52.12850189208984,27.205299377441406,6.8,False
2020-10-01 06:20:21,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:20:52,52.12850189208984,27.205299377441406,6.4,False
2020-10-01 06:21:24,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:21:48,52.12850189208984,27.205299377441406,6.2,False
2020-10-01 06:22:19,52.12850189208984,27.205299377441406,6.0,False
2020-10-01 06:22:50,52.12850189208984,27.205299377441406,6.6,False
2020-10-01 06:23:21,52.12850189208984,27.205299377441406,6.4,False
2020-10-01 06:23:52,52.12850189208984,27.205299377441406,7.0,False
2020-10-01 06:24:24,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:24:52,52.12850189208984,27.205299377441406,7.5,False
2020-10-01 06:25:23,52.12850189208984,27.205299377441406,7.6,False
2020-10-01 06:25:54,52.12850189208984,27.205299377441406,7.8,False
2020-10-01 06:26:26,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:26:57,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:27:28,52.12850189208984,27.205299377441406,7.2,False
2020-10-01 06:27:59,52.12850189208984,27.205299377441406,7.2,False
2020-10-01 06:28:23,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:28:54,52.12850189208984,27.205299377441406,7.2,False
2020-10-01 06:29:25,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:29:56,52.12850189208984,27.205299377441406,8.0,False
2020-10-01 06:30:28,52.12860107421875,27.20549964904785,9.0,False
2020-10-01 06:30:59,52.12860107421875,27.20549964904785,14.6,False
2020-10-01 06:31:23,52.12860107421875,27.20549964904785,14.4,False
2020-10-01 06:31:54,52.12860107421875,27.20549964904785,22.8,False
2020-10-01 06:32:25,52.12860107421875,27.20549964904785,36.4,False
2020-10-01 06:32:56,52.12860107421875,27.20549964904785,30.4,False
2020-10-01 06:33:27,52.12860107421875,27.20549964904785,33.2,False
2020-10-01 06:33:59,52.12860107421875,27.20560073852539,36.8,False
2020-10-01 06:34:30,52.12860107421875,27.20560073852539,25.0,False
2020-10-01 06:34:53,52.12860107421875,27.20560073852539,19.8,False
2020-10-01 06:35:24,52.12860107421875,27.20560073852539,16.0,False
2020-10-01 06:35:55,52.12860107421875,27.20560073852539,12.8,False
2020-10-01 06:36:26,52.12860107421875,27.20549964904785,15.0,False
2020-10-01 06:36:58,52.12860107421875,27.20549964904785,14.4,False
2020-10-01 06:37:29,52.12860107421875,27.20549964904785,15.0,False
2020-10-01 06:37:53,52.12860107421875,27.20560073852539,15.0,False
2020-10-01 06:38:24,52.128700256347656,27.205699920654297,19.4,False
2020-10-01 06:38:56,52.12860107421875,27.207199096679688,26.8,False
2020-10-01 06:39:27,52.12799835205078,27.20770072937012,67.4,False
2020-10-01 06:39:55,52.12779998779297,27.205699920654297,21.5,False
2020-10-01 06:40:26,52.12789916992188,27.203500747680664,60.0,False
2020-10-01 06:40:57,52.12910079956055,27.20219993591309,16.6,False
2020-10-01 06:41:28,52.13069915771485,27.20120048522949,18.0,False
2020-10-01 06:42:00,52.13240051269531,27.2012996673584,7.8,False
2020-10-01 06:42:30,52.13399887084961,27.2012996673584,7.0,False
2020-10-01 06:43:02,52.13479995727539,27.202699661254883,27.0,False
2020-10-01 06:43:26,52.13460159301758,27.20400047302246,1.6,False
2020-10-01 06:43:57,52.135101318359375,27.2052001953125,25.0,False
2020-10-01 06:44:28,52.135398864746094,27.205400466918945,11.6,False
2020-10-01 06:44:59,52.135501861572266,27.20549964904785,22.4,False
2020-10-01 06:45:31,52.135501861572266,27.20549964904785,10.2,False
2020-10-01 06:46:02,52.135501861572266,27.20549964904785,2.2,False
2020-10-01 06:46:24,52.13520050048828,27.205299377441406,0.5,False
2020-10-01 06:46:56,52.134498596191406,27.20429992675781,3.0,False
2020-10-01 06:47:26,52.13470077514648,27.20199966430664,5.0,False
2020-10-01 06:47:58,52.13370132446289,27.20120048522949,4.4,False
2020-10-01 06:48:29,52.13199996948242,27.201099395751957,5.0,False
2020-10-01 06:49:00,52.13019943237305,27.2012996673584,5.6,False
2020-10-01 06:49:32,52.128700256347656,27.202699661254883,3.0,False
2020-10-01 06:49:56,52.12779998779297,27.20369911193848,4.4,False
2020-10-01 06:50:27,52.12820053100586,27.20499992370605,4.6,False
2020-10-01 06:50:58,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 06:51:29,52.12860107421875,27.20560073852539,4.4,False
2020-10-01 06:52:00,52.12860107421875,27.20560073852539,4.8,False
2020-10-01 06:52:32,52.12860107421875,27.20560073852539,3.8,False
2020-10-01 06:52:56,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 06:53:27,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 06:53:58,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 06:54:29,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 06:55:00,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 06:55:32,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 06:56:02,52.12860107421875,27.20549964904785,11.0,False
2020-10-01 06:56:33,52.12860107421875,27.20549964904785,7.4,False
2020-10-01 06:57:04,52.12860107421875,27.20549964904785,13.2,False
2020-10-01 06:57:35,52.12860107421875,27.20549964904785,20.6,False
2020-10-01 06:58:06,52.12860107421875,27.20549964904785,23.6,False
2020-10-01 06:58:38,52.12860107421875,27.20549964904785,23.0,False
2020-10-01 06:59:09,52.12860107421875,27.20560073852539,20.6,False
2020-10-01 06:59:33,52.12860107421875,27.20560073852539,18.4,False
2020-10-01 07:00:04,52.12860107421875,27.20560073852539,16.0,False
2020-10-01 07:00:36,52.12860107421875,27.20560073852539,8.0,False
2020-10-01 07:01:07,52.12860107421875,27.20560073852539,0.0,False
2020-10-01 07:01:38,52.12860107421875,27.20560073852539,4.8,False
2020-10-01 07:02:09,52.12860107421875,27.20560073852539,7.8,False
2020-10-01 07:02:33,52.12860107421875,27.20560073852539,19.0,False
2020-10-01 07:03:04,52.12860107421875,27.20560073852539,25.6,False
2020-10-01 07:03:35,52.128700256347656,27.206100463867188,5.2,False
2020-10-01 07:04:06,52.12850189208984,27.20770072937012,38.2,False
2020-10-01 07:04:37,52.12789916992188,27.20709991455078,13.4,False
2020-10-01 07:05:09,52.12789916992188,27.204599380493164,15.2,False
2020-10-01 07:05:40,52.128299713134766,27.203100204467773,18.5,False
2020-10-01 07:06:03,52.12939834594727,27.201799392700195,0.4,False
2020-10-01 07:06:34,52.13109970092773,27.20120048522949,2.0,False
2020-10-01 07:07:05,52.1328010559082,27.20120048522949,5.8,False
2020-10-01 07:07:36,52.134498596191406,27.2012996673584,24.6,False
2020-10-01 07:08:08,52.13460159301758,27.20319938659668,10.0,False
2020-10-01 07:08:39,52.13460159301758,27.204700469970703,13.2,False
2020-10-01 07:09:03,52.13520050048828,27.205400466918945,17.2,False
2020-10-01 07:09:34,52.135501861572266,27.205400466918945,19.0,False
2020-10-01 07:10:05,52.135501861572266,27.20549964904785,6.6,False
2020-10-01 07:10:36,52.135501861572266,27.20549964904785,1.2,False
2020-10-01 07:11:07,52.1349983215332,27.20509910583496,1.2,False
2020-10-01 07:11:39,52.13460159301758,27.203500747680664,1.2,False
2020-10-01 07:12:09,52.13479995727539,27.2012996673584,,False
2020-10-01 07:12:40,52.132999420166016,27.201099395751957,3.4,False
2020-10-01 07:13:11,52.13109970092773,27.201099395751957,5.6,False
2020-10-01 07:13:42,52.12929916381836,27.20190048217773,6.0,False
2020-10-01 07:14:14,52.12779998779297,27.20359992980957,11.2,False
2020-10-01 07:14:45,52.12810134887695,27.20499992370605,0.4,False
2020-10-01 07:15:16,52.12860107421875,27.20560073852539,2.0,False
2020-10-01 07:15:40,52.12860107421875,27.20560073852539,4.8,False
2020-10-01 07:16:11,52.12860107421875,27.20560073852539,12.2,False
2020-10-01 07:16:42,52.12860107421875,27.20560073852539,16.4,False
2020-10-01 07:17:14,52.12860107421875,27.20560073852539,16.2,False
2020-10-01 07:18:16,52.12860107421875,27.20560073852539,19.0,False
2020-10-01 07:18:39,52.12860107421875,27.20560073852539,18.0,False
2020-10-01 07:19:10,52.12860107421875,27.20560073852539,8.4,False
2020-10-01 07:19:40,52.12860107421875,27.20560073852539,16.2,False
2020-10-01 07:20:12,52.12860107421875,27.20560073852539,13.6,False
2020-10-01 07:20:44,52.12860107421875,27.20560073852539,3.0,False
2020-10-01 07:21:15,52.12860107421875,27.20560073852539,19.4,False
2020-10-01 07:21:46,52.12860107421875,27.20560073852539,,False
2020-10-01 07:22:10,52.12860107421875,27.20560073852539,20.4,False
2020-10-01 07:22:41,52.12860107421875,27.20560073852539,20.6,False
2020-10-01 07:23:12,52.12860107421875,27.20560073852539,28.2,False
2020-10-01 07:23:44,52.12860107421875,27.20560073852539,68.4,False
2020-10-01 07:24:15,52.12860107421875,27.20560073852539,23.4,False
2020-10-01 07:24:46,52.12860107421875,27.20560073852539,14.8,False
2020-10-01 07:25:09,52.12860107421875,27.20549964904785,16.2,False
2020-10-01 07:25:41,52.128700256347656,27.205699920654297,3.4,False
2020-10-01 07:26:11,52.12860107421875,27.207000732421875,16.8,False
2020-10-01 07:26:43,52.12789916992188,27.20770072937012,57.0,False
2020-10-01 07:27:14,52.12789916992188,27.205699920654297,17.4,False
2020-10-01 07:27:45,52.12789916992188,27.203399658203125,4.4,False
2020-10-01 07:28:16,52.12929916381836,27.20199966430664,7.333,False
2020-10-01 07:28:47,52.13100051879883,27.20120048522949,1.4,False
2020-10-01 07:29:19,52.1327018737793,27.20120048522949,16.4,False
2020-10-01 07:29:50,52.1343994140625,27.2012996673584,9.6,False
2020-10-01 07:30:21,52.13470077514648,27.203100204467773,3.8,False
2020-10-01 07:30:52,52.134498596191406,27.204599380493164,18.8,False
2020-10-01 07:31:23,52.13529968261719,27.20549964904785,6.0,False
2020-10-01 07:31:46,52.135501861572266,27.205400466918945,5.8,False
2020-10-01 07:32:17,52.135501861572266,27.20549964904785,14.4,False
2020-10-01 07:32:49,52.135501861572266,27.20560073852539,1.2,False
2020-10-01 07:33:20,52.135398864746094,27.205299377441406,3.2,False
2020-10-01 07:33:51,52.134498596191406,27.20439910888672,1.2,False
2020-10-01 07:34:22,52.13479995727539,27.20199966430664,4.8,False
2020-10-01 07:34:46,52.13410186767578,27.20120048522949,3.0,False
2020-10-01 07:35:17,52.132301330566406,27.201099395751957,4.4,False
2020-10-01 07:35:49,52.130401611328125,27.20120048522949,5.0,False
2020-10-01 07:36:20,52.12889862060547,27.20249938964844,3.0,False
2020-10-01 07:36:51,52.12779998779297,27.20400047302246,4.4,False
2020-10-01 07:37:22,52.12839889526367,27.2052001953125,10.2,False
2020-10-01 07:37:53,52.12839889526367,27.2052001953125,10.5,False
2020-10-01 07:38:17,52.12839889526367,27.2052001953125,11.0,False
2020-10-01 07:38:48,52.12839889526367,27.2052001953125,10.0,False
2020-10-01 07:39:20,52.12839889526367,27.2052001953125,10.0,False
2020-10-01 07:39:51,52.12839889526367,27.2052001953125,9.6,False
2020-10-01 07:40:22,52.12839889526367,27.2052001953125,10.0,False
2020-10-01 07:40:53,52.12839889526367,27.2052001953125,9.8,False
2020-10-01 07:41:16,52.12839889526367,27.2052001953125,9.4,False
2020-10-01 07:41:47,52.12839889526367,27.2052001953125,10.0,False
2020-10-01 07:42:19,52.12839889526367,27.2052001953125,10.0,False
2020-10-01 07:42:50,52.12839889526367,27.205299377441406,10.0,False
2020-10-01 07:43:21,52.12839889526367,27.205299377441406,10.0,False
2020-10-01 07:43:52,52.12839889526367,27.205299377441406,10.0,False
2020-10-01 07:44:23,52.12839889526367,27.205299377441406,11.0,False
2020-10-01 07:44:55,52.12860107421875,27.20549964904785,5.0,False
2020-10-01 07:45:26,52.12860107421875,27.20549964904785,8.0,False
2020-10-01 07:45:57,52.12860107421875,27.20560073852539,9.2,False
2020-10-01 07:46:28,52.12860107421875,27.20560073852539,10.8,False
2020-10-01 07:46:59,52.12860107421875,27.20560073852539,10.0,False
2020-10-01 07:47:31,52.12860107421875,27.20560073852539,10.0,False
2020-10-01 07:47:53,52.12860107421875,27.20560073852539,2.0,False
2020-10-01 07:48:25,52.12860107421875,27.20560073852539,1.0,False
2020-10-01 07:48:56,52.12860107421875,27.20560073852539,2.2,False
2020-10-01 07:49:27,52.12860107421875,27.20560073852539,18.6,False
2020-10-01 07:49:58,52.12860107421875,27.20560073852539,42.8,False
2020-10-01 07:50:29,52.12860107421875,27.20560073852539,37.4,False
2020-10-01 07:50:53,52.12860107421875,27.20560073852539,33.0,False
2020-10-01 07:51:25,52.12860107421875,27.20560073852539,39.6,False
2020-10-01 07:51:55,52.12860107421875,27.20560073852539,,False
2020-10-01 07:52:27,52.12860107421875,27.20560073852539,,False
2020-10-01 07:52:58,52.12860107421875,27.20560073852539,26.4,False
2020-10-01 07:53:29,52.12860107421875,27.20560073852539,29.8,False
2020-10-01 07:54:01,52.12860107421875,27.20560073852539,,False
2020-10-01 07:54:23,52.12860107421875,27.20560073852539,12.4,False
2020-10-01 07:54:55,52.12860107421875,27.20560073852539,13.4,False
2020-10-01 07:55:26,52.12860107421875,27.20560073852539,8.0,False
2020-10-01 07:55:57,52.12860107421875,27.20560073852539,8.2,False
2020-10-01 07:56:29,52.12860107421875,27.20560073852539,3.6,False
2020-10-01 07:57:00,52.12860107421875,27.20560073852539,4.6,False
2020-10-01 07:57:22,52.12860107421875,27.20560073852539,3.6,False
2020-10-01 07:57:54,52.12860107421875,27.20560073852539,3.0,False
2020-10-01 07:58:25,52.12860107421875,27.20549964904785,2.8,False
2020-10-01 07:58:56,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 07:59:27,52.12860107421875,27.20549964904785,3.0,False
2020-10-01 07:59:58,52.12860107421875,27.20549964904785,3.8,False
2020-10-01 08:00:30,52.12860107421875,27.20549964904785,3.333,False
2020-10-01 08:00:53,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 08:01:25,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 08:01:56,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 08:02:27,52.12860107421875,27.20549964904785,4.4,False
2020-10-01 08:02:59,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 08:03:30,52.12860107421875,27.20549964904785,4.2,False
2020-10-01 08:03:53,52.12860107421875,27.20549964904785,4.0,False
2020-10-01 08:04:25,52.12860107421875,27.20549964904785,4.8,False
2020-10-01 08:04:56,52.12850189208984,27.20560073852539,3.0,False
2020-10-01 08:05:27,52.12850189208984,27.20560073852539,5.0,False
2020-10-01 08:05:58,52.12850189208984,27.20560073852539,4.4,False
2020-10-01 08:06:29,52.12850189208984,27.20560073852539,4.8,False
2020-10-01 08:06:57,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:07:29,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:08:00,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:08:31,52.12850189208984,27.20560073852539,4.2,False
2020-10-01 08:09:02,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:09:33,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:10:05,52.12850189208984,27.20560073852539,4.0,False
2020-10-01 08:10:28,52.12860107421875,27.20560073852539,4.2,False
2020-10-01 08:10:59,52.12860107421875,27.20560073852539,3.6,False
2020-10-01 08:11:30,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:12:02,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:12:32,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:13:04,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:13:28,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:13:59,52.12860107421875,27.20560073852539,4.0,False
2020-10-01 08:14:29,52.12860107421875,27.20560073852539,11.2,False
2020-10-01 08:15:01,52.12860107421875,27.20560073852539,8.6,False
2020-10-01 08:15:32,52.128700256347656,27.20639991760254,12.4,False
2020-10-01 08:16:04,52.12860107421875,27.207599639892575,19.6,False
2020-10-01 08:16:35,52.12789916992188,27.207500457763672,11.0,False
2020-10-01 08:16:58,52.12789916992188,27.206100463867188,1.0,False
2020-10-01 08:17:29,52.12789916992188,27.20499992370605,3.0,False
2020-10-01 08:18:00,52.12789916992188,27.20499992370605,5.0,False
2020-10-01 08:18:31,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:19:02,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:19:34,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:19:57,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:20:29,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:21:00,52.12789916992188,27.20490074157715,5.0,False
2020-10-01 08:21:31,52.12789916992188,27.20490074157715,4.0,False
2020-10-01 08:22:02,52.12789916992188,27.20490074157715,3.0,False
2020-10-01 08:22:34,52.12779998779297,27.20490074157715,3.6,False
2020-10-01 08:23:05,52.12789916992188,27.20499992370605,3.5,False
2020-10-01 08:23:36,52.12789916992188,27.20499992370605,3.6,False
2020-10-01 08:24:07,52.12789916992188,27.20499992370605,2.4,False
2020-10-01 08:25:09,52.12919998168945,27.20219993591309,11.8,False
2020-10-01 08:25:41,52.13090133666992,27.20120048522949,17.8,False
2020-10-01 08:26:12,52.1327018737793,27.20120048522949,4.75,False
2020-10-01 08:26:36,52.13410186767578,27.2012996673584,17.2,False
